item code,item label,item type,item status,text type,text content,text type,text content,media url,price currencyid,price quantity,price value,price tax rate,attribute code,attribute type,subproduct code,product list type,property value,property type,catalog code,catalog list type
7103-2340,Casco cerrado negro AGV AX-8 evo multi arma energy,default,1,short,Casco cerrado negro AGV AX-8 evo multi arma energy,long,long selection description,products/346-casco-cerrado-agv-ax-8-evo-multi-arma-energy-1.jpg;products/346-casco-cerrado-agv-ax-8-evo-multi-arma-energy-2.jpg;products/346-casco-cerrado-agv-ax-8-evo-multi-arma-energy-3.jpg;products/346-casco-cerrado-agv-ax-8-evo-multi-arma-energy-4.jpg,MXN,1,9640,9640,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2112, 7103-2113",Casco cerrado negro AGV gt block,default,1,short,Casco cerrado negro AGV gt block,long,long selection description,products/81-casco-cerrado-agv-gt-block-1.jpg;products/81-casco-cerrado-agv-gt-block-2.jpg;products/81-casco-cerrado-agv-gt-block-3.jpg;products/81-casco-cerrado-agv-gt-block-4.jpg,MXN,1,7974,7974,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2041, 7103-2042, 7103-2043",Casco cerrado negro AGV K-3 E2205 top-46,default,1,short,Casco cerrado negro AGV K-3 E2205 top-46,long,long selection description,products/194-casco-cerrado-agv-k-3-e2205-top-46-1.jpg;products/194-casco-cerrado-agv-k-3-e2205-top-46-2.jpg;products/194-casco-cerrado-agv-k-3-e2205-top-46-3.jpg;products/194-casco-cerrado-agv-k-3-e2205-top-46-4.jpg,MXN,1,5516,5516,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2480, 7103-2341, 7103-2342, 7103-2343",Casco cerrado negro AGV K-3 SV E2205 top-la tortuga,default,1,short,Casco cerrado negro AGV K-3 SV E2205 top-la tortuga,long,long selection description,products/82-casco-cerrado-agv-k-3-sv-e2205-top-la-tortuga-1.jpg;products/82-casco-cerrado-agv-k-3-sv-e2205-top-la-tortuga-2.jpg;products/82-casco-cerrado-agv-k-3-sv-e2205-top-la-tortuga-3.jpg;products/82-casco-cerrado-agv-k-3-sv-e2205-top-la-tortuga-4.jpg,MXN,1,5572.3,5572.3,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7103-2088,Casco cerrado negro LS2 action FF351.90,default,1,short,Casco cerrado negro LS2 action FF351.90,long,long selection description,products/545-casco-cerrado-negro-ls2-action-ff351-90-1.jpg;products/545-casco-cerrado-negro-ls2-action-ff351-90-2.jpg;products/545-casco-cerrado-negro-ls2-action-ff351-90-3.jpg;products/545-casco-cerrado-negro-ls2-action-ff351-90-4.jpg,MXN,1,1950,1950,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2222, 7103-2223, 7103-2224",Casco cerrado negro LS2 action FF352,default,1,short,Casco cerrado negro LS2 action FF352,long,long selection description,products/93-casco-cerrado-ls2-action-1.jpg;products/93-casco-cerrado-ls2-action-2.jpg;products/93-casco-cerrado-ls2-action-3.jpg;products/93-casco-cerrado-ls2-action-4.jpg,MXN,1,2079,2079,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2092, 7103-2093, 7103-2094",Casco cerrado negro LS2 celtic,default,1,short,Casco cerrado negro LS2 celtic,long,long selection description,products/201-casco-cerrado-ls2-celtic-1.jpg;products/201-casco-cerrado-ls2-celtic-2.jpg;products/201-casco-cerrado-ls2-celtic-3.jpg;products/201-casco-cerrado-ls2-celtic-4.jpg,MXN,1,2452,2452,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2136, 7103-2137",Casco cerrado negro LS2 CR1 diablo,default,1,short,Casco cerrado negro LS2 CR1 diablo,long,long selection description,products/95-casco-cerrado-ls2-cr1-diablo-1.jpg;products/95-casco-cerrado-ls2-cr1-diablo-2.jpg;products/95-casco-cerrado-ls2-cr1-diablo-3.jpg;products/95-casco-cerrado-ls2-cr1-diablo-4.jpg,MXN,1,8389,8389,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2089, 7103-2090, 7103-2091",Casco cerrado negro LS2 cyber,default,1,short,Casco cerrado negro LS2 cyber,long,long selection description,products/83-casco-cerrado-ls2-cyber-1.jpg;products/83-casco-cerrado-ls2-cyber-2.jpg;products/83-casco-cerrado-ls2-cyber-3.jpg;products/83-casco-cerrado-ls2-cyber-4.jpg,MXN,1,2504,2504,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2157, 7103-2158, 7103-2159",Casco cerrado negro LS2 dart FT2 tron,default,1,short,Casco cerrado negro LS2 dart FT2 tron,long,long selection description,products/191-casco-cerrado-ls2-dart-ft2-tron-1.jpg;products/191-casco-cerrado-ls2-dart-ft2-tron-2.jpg;products/191-casco-cerrado-ls2-dart-ft2-tron-3.jpg;products/191-casco-cerrado-ls2-dart-ft2-tron-4.jpg,MXN,1,5175,5175,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2103, 7103-2104",Casco cerrado negro LS2 FT2 lyon,default,1,short,Casco cerrado negro LS2 FT2 lyon,long,long selection description,products/176-casco-cerrado-ls2-ft2-lyon-1.jpg;products/176-casco-cerrado-ls2-ft2-lyon-2.jpg;products/176-casco-cerrado-ls2-ft2-lyon-3.jpg;products/176-casco-cerrado-ls2-ft2-lyon-4.jpg,MXN,1,4798,4798,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2213, 7103-2214, 7103-2215",Casco cerrado negro LS2 poker FF352,default,1,short,Casco cerrado negro LS2 poker FF352,long,long selection description,products/87-casco-cerrado-ls2-poker-1.jpg;products/87-casco-cerrado-ls2-poker-2.jpg;products/87-casco-cerrado-ls2-poker-3.jpg;products/87-casco-cerrado-ls2-poker-4.jpg,MXN,1,2098,2098,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2426, 7103-2427, 7103-2428",Casco cerrado negro LS2 rookie fluo,default,1,short,Casco cerrado negro LS2 rookie fluo,long,long selection description,products/181-casco-cerrado-ls2-rookie-fluo-1.jpg;products/181-casco-cerrado-ls2-rookie-fluo-2.jpg;products/181-casco-cerrado-ls2-rookie-fluo-3.jpg;products/181-casco-cerrado-ls2-rookie-fluo-4.jpg,MXN,1,2079,2079,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2326, 7103-2327, 7103-2328",Casco cerrado negro LS2 rookie ranger,default,1,short,Casco cerrado negro LS2 rookie ranger,long,long selection description,products/77-casco-cerrado-ls2-rookie-ranger-1.jpg;products/77-casco-cerrado-ls2-rookie-ranger-2.jpg;products/77-casco-cerrado-ls2-rookie-ranger-3.jpg;products/77-casco-cerrado-ls2-rookie-ranger-4.jpg,MXN,1,1964,1964,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2169, 7103-2170, 7103-2171",Casco cerrado negro LS2 rookie X ray,default,1,short,Casco cerrado negro LS2 rookie X ray,long,long selection description,products/172-casco-cerrado-ls2-rookie-x-ray-1.jpg;products/172-casco-cerrado-ls2-rookie-x-ray-2.jpg;products/172-casco-cerrado-ls2-rookie-x-ray-3.jpg;products/172-casco-cerrado-ls2-rookie-x-ray-4.jpg,MXN,1,2079,2079,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2199, 7103-2200, 7103-2201",Casco cerrado negro LS2 single,default,1,short,Casco cerrado negro LS2 single,long,long selection description,products/169-casco-cerrado-ls2-single-1.jpg;products/169-casco-cerrado-ls2-single-2.jpg;products/169-casco-cerrado-ls2-single-3.jpg;products/169-casco-cerrado-ls2-single-4.jpg,MXN,1,1787,1787,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2417, 7103-2418, 7103-2419",Casco cerrado negro LS2 stream lux,default,1,short,Casco cerrado negro LS2 stream lux,long,long selection description,products/200-casco-cerrado-ls2-stream-lux-1.jpg;products/200-casco-cerrado-ls2-stream-lux-2.jpg;products/200-casco-cerrado-ls2-stream-lux-3.jpg;products/200-casco-cerrado-ls2-stream-lux-4.jpg,MXN,1,3936,3936,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2163, 7103-2164, 7103-2165",Casco cerrado negro LS2 stream stinger,default,1,short,Casco cerrado negro LS2 stream stinger,long,long selection description,products/206-casco-cerrado-ls2-stream-stinger-1.jpg;products/206-casco-cerrado-ls2-stream-stinger-2.jpg;products/206-casco-cerrado-ls2-stream-stinger-3.jpg;products/206-casco-cerrado-ls2-stream-stinger-4.jpg,MXN,1,4154,4154,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2516, 7103-2495, 7103-2496",Casco cerrado negro LS2 vector vantage,default,1,short,Casco cerrado negro LS2 vector vantage,long,long selection description,products/177-casco-cerrado-ls2-vector-vantage-1.jpg;products/177-casco-cerrado-ls2-vector-vantage-2.jpg;products/177-casco-cerrado-ls2-vector-vantage-3.jpg;products/177-casco-cerrado-ls2-vector-vantage-4.jpg,MXN,1,4530,4530,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2216, 7103-2217, 7103-2218",Casco cerrado negro LS2 wolf,default,1,short,Casco cerrado negro LS2 wolf,long,long selection description,products/210-casco-cerrado-ls2-wolf-1.jpg;products/210-casco-cerrado-ls2-wolf-2.jpg;products/210-casco-cerrado-ls2-wolf-3.jpg;products/210-casco-cerrado-ls2-wolf-4.jpg,MXN,1,2079,2079,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2393, 7103-2394, 7103-2395",Casco cerrado negro R7 RACING 901 series dot cross city,default,1,short,Casco cerrado negro R7 RACING 901 series dot cross city,long,long selection description,products/97-casco-cerrado-r7-racing-901-series-dot-cross-city-1.jpg;products/97-casco-cerrado-r7-racing-901-series-dot-cross-city-2.jpg;products/97-casco-cerrado-r7-racing-901-series-dot-cross-city-3.jpg;products/97-casco-cerrado-r7-racing-901-series-dot-cross-city-4.jpg,MXN,1,1559,1559,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2258, 7103-2257, 7103-2256, 7103-2255",Casco cerrado negro SHOEI RF-1200 dominance,default,1,short,Casco cerrado negro SHOEI RF-1200 dominance,long,long selection description,products/116-casco-cerrado-shoei-rf-1200-dominance-1.jpg;products/116-casco-cerrado-shoei-rf-1200-dominance-2.jpg;products/116-casco-cerrado-shoei-rf-1200-dominance-3.jpg;products/116-casco-cerrado-shoei-rf-1200-dominance-4.jpg,MXN,1,12603,12603,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2124, 7103-2134, 7103-2135",Casco cerrado rojo LS2 CR1TRIX,default,1,short,Casco cerrado rojo LS2 CR1TRIX,long,long selection description,products/94-casco-cerrado-ls2-cr1trix-1.jpg;products/94-casco-cerrado-ls2-cr1trix-2.jpg;products/94-casco-cerrado-ls2-cr1trix-3.jpg;products/94-casco-cerrado-ls2-cr1trix-4.jpg,MXN,1,7643,7643,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7103-2236,Casco cerrado rojo SHOEI X-TWELVE MARQUEZ2,default,1,short,Casco cerrado rojo SHOEI X-TWELVE MARQUEZ2,long,long selection description,products/114-casco-cerrado-shoei-x-twelve-marquez2-1.jpg;products/114-casco-cerrado-shoei-x-twelve-marquez2-2.jpg;products/114-casco-cerrado-shoei-x-twelve-marquez2-3.jpg;products/114-casco-cerrado-shoei-x-twelve-marquez2-4.jpg,MXN,1,16872,16872,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2398, 7103-2397, 7103-2396",Casco cerrado rosa AGV K-3 SV E2205 replica guy martin,default,1,short,Casco cerrado rosa AGV K-3 SV E2205 replica guy martin,long,long selection description,products/141-casco-cerrado-agv-k-3-sv-e2205-replica-guy-martin-1.jpg;products/141-casco-cerrado-agv-k-3-sv-e2205-replica-guy-martin-2.jpg;products/141-casco-cerrado-agv-k-3-sv-e2205-replica-guy-martin-3.jpg;products/141-casco-cerrado-agv-k-3-sv-e2205-replica-guy-martin-4.jpg,MXN,1,7312,7312,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7103-2211, 7103-2212",Casco cerrado rosa LS2 STARDUST-III,default,1,short,Casco cerrado rosa LS2 STARDUST-III,long,long selection description,products/106-casco-cerrado-ls2-stardust-iii-1.jpg;products/106-casco-cerrado-ls2-stardust-iii-2.jpg;products/106-casco-cerrado-ls2-stardust-iii-3.jpg;products/106-casco-cerrado-ls2-stardust-iii-4.jpg,MXN,1,1981,1981,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7103-2289,Casco cerrado verde AGV K-5 E2205 multi hurricane,default,1,short,Casco cerrado verde AGV K-5 E2205 multi hurricane,long,long selection description,products/171-casco-cerrado-agv-k-5-e2205-multi-hurricane-1.jpg;products/171-casco-cerrado-agv-k-5-e2205-multi-hurricane-2.jpg;products/171-casco-cerrado-agv-k-5-e2205-multi-hurricane-3.jpg,MXN,1,9117,9117,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1283, 7104-1284",Casco cross AGV AX-8 evo hypno,default,1,short,Casco cross AGV AX-8 evo hypno,long,long selection description,products/557-casco-cross-agv-ax-8-evo-hypno-1.jpg;products/557-casco-cross-agv-ax-8-evo-hypno-2.jpg;products/557-casco-cross-agv-ax-8-evo-hypno-3.jpg;products/557-casco-cross-agv-ax-8-evo-hypno-4.jpg,MXN,1,8979,8979,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1285, 7104-1286, 7104-1287",Casco cross amarillo AGV AX-8 evo flame,default,1,short,Casco cross amarillo AGV AX-8 evo flame,long,long selection description,products/215-casco-cross-agv-ax-8-evo-flame-1.jpg;products/215-casco-cross-agv-ax-8-evo-flame-2.jpg;products/215-casco-cross-agv-ax-8-evo-flame-3.jpg;products/215-casco-cross-agv-ax-8-evo-flame-4.jpg,MXN,1,8979,8979,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7104-1301,Casco cross amarillo LS2 factory,default,1,short,Casco cross amarillo LS2 factory,long,long selection description,products/197-casco-cross-ls2-factory-1.jpg;products/197-casco-cross-ls2-factory-2.jpg;products/197-casco-cross-ls2-factory-3.jpg;products/197-casco-cross-ls2-factory-4.jpg,MXN,1,4183,4183,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1354,  7104-1353",Casco cross amarillo SHOEI VFX-W turmoil,default,1,short,Casco cross amarillo SHOEI VFX-W turmoil,long,long selection description,products/124-casco-cross-shoei-vfx-w-turmoil-1.jpg;products/124-casco-cross-shoei-vfx-w-turmoil-2.jpg;products/124-casco-cross-shoei-vfx-w-turmoil-3.jpg;products/124-casco-cross-shoei-vfx-w-turmoil-4.jpg,MXN,1,13235,13235,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7104-1304,Casco cross azul LS2 factory,default,1,short,Casco cross azul LS2 factory,long,long selection description,products/203-casco-cross-ls2-factory-1.jpg;products/203-casco-cross-ls2-factory-2.jpg;products/203-casco-cross-ls2-factory-3.jpg;products/203-casco-cross-ls2-factory-4.jpg,MXN,1,3877,3877,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1308, 7104-1309, 7104-1310",Casco cross azul LS2 quake,default,1,short,Casco cross azul LS2 quake,long,long selection description,products/167-casco-cross-ls2-quake-1.jpg;products/167-casco-cross-ls2-quake-2.jpg;products/167-casco-cross-ls2-quake-3.jpg;products/167-casco-cross-ls2-quake-4.jpg,MXN,1,2070,2070,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1349, 7104-1350",Casco cross azul SHOEI VFX-W capacitor,default,1,short,Casco cross azul SHOEI VFX-W capacitor,long,long selection description,products/119-casco-cross-shoei-vfx-w-capacitor-1.jpg;products/119-casco-cross-shoei-vfx-w-capacitor-2.jpg;products/119-casco-cross-shoei-vfx-w-capacitor-3.jpg;products/119-casco-cross-shoei-vfx-w-capacitor-4.jpg,MXN,1,13235,13235,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1325, 7104-1324, 7104-1326",Casco cross azul SHOEI VFX-W grant2,default,1,short,Casco cross azul SHOEI VFX-W grant2,long,long selection description,products/113-casco-cross-shoei-vfx-w-grant2-1.jpg;products/113-casco-cross-shoei-vfx-w-grant2-2.jpg;products/113-casco-cross-shoei-vfx-w-grant2-3.jpg;products/113-casco-cross-shoei-vfx-w-grant2-4.jpg,MXN,1,13985,13985,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
7104-1299,Casco cross blanco LS2 blast ,default,1,short,Casco cross blanco LS2 blast ,long,long selection description,products/204-casco-cross-ls2-blast-1.jpg;products/204-casco-cross-ls2-blast-2.jpg;products/204-casco-cross-ls2-blast-3.jpg;products/204-casco-cross-ls2-blast-4.jpg,MXN,1,2233,2233,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1276, 7104-1277, 7104-1278",Casco cross blanco LS2 stripe,default,1,short,Casco cross blanco LS2 stripe,long,long selection description,products/161-casco-cross-ls2-stripe-1.jpg;products/161-casco-cross-ls2-stripe-2.jpg;products/161-casco-cross-ls2-stripe-3.jpg;products/161-casco-cross-ls2-stripe-4.jpg,MXN,1,2070,2070,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7107-1019,7107-1020, 7107-1021",Casco cross city blanco LS2 pioneer trigger,default,1,short,Casco cross city blanco LS2 pioneer trigger,long,long selection description,products/552-casco-cross-city-blanco-ls2-pioneer-trigger-1.jpg;products/552-casco-cross-city-blanco-ls2-pioneer-trigger-2.jpg;products/552-casco-cross-city-blanco-ls2-pioneer-trigger-3.jpg;products/552-casco-cross-city-blanco-ls2-pioneer-trigger-4.jpg,MXN,1,3262,3262,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7107-1049, 7107-1050, 7107-1051",Casco cross city negro LS2 pioneer 2017 trigger,default,1,short,Casco cross city negro LS2 pioneer 2017 trigger,long,long selection description,products/208-casco-cross-city-ls2-pioneer-2017-trigger-1.jpg;products/208-casco-cross-city-ls2-pioneer-2017-trigger-2.jpg;products/208-casco-cross-city-ls2-pioneer-2017-trigger-3.jpg;products/208-casco-cross-city-ls2-pioneer-2017-trigger-4.jpg,MXN,1,3262,3262,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7107-1016,  7107-1017,  7107-1018",Casco cross city rojo AGV AX-8 E2205 dual karakum,default,1,short,Casco cross city rojo AGV AX-8 E2205 dual karakum,long,long selection description,products/142-casco-cross-city-agv-ax-8-e2205-dual-karakum-1.jpg;products/142-casco-cross-city-agv-ax-8-e2205-dual-karakum-2.jpg;products/142-casco-cross-city-agv-ax-8-e2205-dual-karakum-3.jpg;products/142-casco-cross-city-agv-ax-8-e2205-dual-karakum-4.jpg,MXN,1,9161,9161,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1338, 7104-1339, 7104-1337, 7104-1336",Casco cross gris SHOEI VFX-W reputation,default,1,short,Casco cross gris SHOEI VFX-W reputation,long,long selection description,products/123-casco-cross-shoei-vfx-w-reputation-1.jpg;products/123-casco-cross-shoei-vfx-w-reputation-2.jpg;products/123-casco-cross-shoei-vfx-w-reputation-3.jpg;products/123-casco-cross-shoei-vfx-w-reputation-4.jpg,MXN,1,13110,13110,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
"7104-1352, 7104-1351",Casco cross gris SHOEI VFX-W turmoil,default,1,short,Casco cross gris SHOEI VFX-W turmoil,long,long selection description,products/122-casco-cross-shoei-vfx-w-turmoil-1.jpg;products/122-casco-cross-shoei-vfx-w-turmoil-2.jpg;products/122-casco-cross-shoei-vfx-w-turmoil-3.jpg;products/122-casco-cross-shoei-vfx-w-turmoil-4.jpg,MXN,1,13235,13235,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
 7104-1307,Casco cross naranja LS2 craze,default,1,short,Casco cross naranja LS2 craze,long,long selection description,products/163-casco-cross-ls2-craze-1.jpg;products/163-casco-cross-ls2-craze-2.jpg;products/163-casco-cross-ls2-craze-3.jpg;products/163-casco-cross-ls2-craze-4.jpg,MXN,1,3877,3877,import-test,size,job_csv_test,default,1.5,package-weight,home,promotion
